WHOREGION,COUNTRY_AREA_TERRITORY,ISO_YEAR,ISO_WEEK,AGEGROUP_CODE,ILI_CASE,ILI_OUTPATIENTS,SARI_CASE,SARI_INPATIENTS
AMR,Chile,2017,38,All,106,0,99,2433
AMR,Chile,2017,43,All,67,0,73,2483
AMR,Chile,2017,48,All,76,0,71,2286
AMR,Chile,2017,44,All,63,0,81,2104
AMR,Chile,2017,49,All,57,0,58,1973
AMR,Chile,2018,2,All,29,0,33,2670
AMR,Chile,2018,7,All,9,0,21,2508
AMR,Chile,2018,12,All,111,0,53,2689
AMR,Chile,2018,17,All,106,0,87,2605
AMR,Chile,2018,22,All,164,0,147,2409
AMR,Chile,2017,7,All,22,0,28,2656
AMR,Chile,2017,12,All,104,0,76,2875
AMR,Chile,2017,17,All,131,0,68,3455
AMR,Chile,2017,22,All,308,0,197,2370
AMR,Chile,2017,27,All,324,0,214,2758
AMR,Chile,2017,32,All,168,0,114,2794
AMR,Chile,2017,37,All,109,0,96,2468
AMR,Chile,2017,42,All,75,0,99,2745
AMR,Chile,2017,47,All,76,0,56,2108
AMR,Chile,2017,52,All,21,0,28,1935
AMR,Chile,2018,5,All,20,0,25,2222
AMR,Chile,2017,11,All,65,0,73,2778
AMR,Chile,2017,16,All,143,0,99,2689
AMR,Chile,2017,21,All,281,0,157,2542
AMR,Chile,2017,26,All,427,0,208,2252
AMR,Chile,2017,31,All,148,0,143,2689
AMR,Chile,2017,36,All,125,0,93,2740
AMR,Chile,2017,41,All,102,0,81,2571
AMR,Chile,2017,46,All,85,0,72,2400
AMR,Chile,2017,51,All,33,0,31,2066
AMR,Chile,2018,10,All,38,0,43,2679
AMR,Chile,2018,15,All,98,0,69,2796
AMR,Chile,2018,20,All,121,0,108,2638
AMR,Chile,2018,25,All,254,0,207,2489
AMR,Chile,2018,30,All,251,0,173,2575
AMR,Chile,2018,35,All,289,0,141,2487
AMR,Chile,2016,12,All,64,0,54,2106
AMR,Chile,2016,17,All,102,0,72,2363
AMR,Chile,2016,22,All,170,0,170,2387
AMR,Chile,2016,27,All,370,0,216,2478
AMR,Chile,2016,32,All,452,0,175,2388
AMR,Chile,2016,37,All,326,0,115,2237
AMR,Chile,2016,42,All,91,0,67,2310
AMR,Chile,2016,47,All,43,0,70,2389
AMR,Chile,2016,52,All,33,0,31,2303
AMR,Chile,2018,4,All,14,0,30,2647
AMR,Chile,2018,9,All,40,0,36,2412
AMR,Chile,2018,14,All,126,0,57,2794
AMR,Chile,2018,19,All,157,0,86,2608
AMR,Chile,2018,24,All,237,0,177,2396
AMR,Chile,2018,29,All,227,0,237,2603
AMR,Chile,2018,34,All,221,0,164,2647
AMR,Chile,2018,39,All,101,0,84,2699
AMR,Chile,2018,27,All,329,0,258,2628
AMR,Chile,2018,32,All,276,0,144,2763
AMR,Chile,2019,1,All,22,0,54,2812
AMR,Chile,2019,6,All,15,0,33,2958
AMR,Chile,2019,11,All,50,0,70,3203
AMR,Chile,2019,16,All,94,0,121,2942
AMR,Chile,2019,21,All,277,0,192,2885
AMR,Chile,2019,26,All,510,0,290,3187
AMR,Chile,2019,31,All,186,0,188,3130
AMR,Chile,2019,36,All,209,0,181,3225
AMR,Chile,2019,41,All,144,0,98,2745
AMR,Chile,2019,46,All,26,0,43,2387
AMR,Argentina,2023,26,All,35576,0,658,0
AMR,Argentina,2023,31,All,22380,0,357,0
AMR,Argentina,2023,36,All,12680,0,301,0
AMR,Chile,2015,3,All,28,1568529,38,2473
AMR,Chile,2015,8,All,30,1568529,47,2260
AMR,Chile,2015,13,All,88,1568529,44,2311
AMR,Chile,2017,5,All,14,0,32,2572
AMR,Chile,2017,10,All,48,0,60,2761
AMR,Chile,2017,15,All,113,0,81,2837
AMR,Chile,2017,20,All,215,0,138,2591
AMR,Chile,2017,25,All,484,0,199,2615
AMR,Chile,2017,30,All,204,0,127,2468
AMR,Chile,2017,35,All,120,0,111,2154
AMR,Chile,2017,40,All,102,0,95,2651
AMR,Chile,2017,45,All,92,0,59,2200
AMR,Chile,2017,50,All,48,0,59,2380
AMR,Chile,2019,2,All,29,0,49,3109
AMR,Chile,2019,7,All,17,0,37,2944
AMR,Chile,2019,12,All,68,0,74,3203
AMR,Chile,2019,17,All,105,0,82,3229
AMR,Chile,2019,22,All,338,0,199,3214
AMR,Chile,2019,27,All,421,0,325,3140
AMR,Chile,2019,32,All,172,0,184,3262
AMR,Chile,2019,37,All,233,0,140,3093
AMR,Chile,2019,42,All,105,0,74,2717
AMR,Chile,2019,47,All,28,0,41,1899
AMR,Chile,2019,52,All,32,0,29,1664
AMR,Chile,2020,31,All,38,1494487,115,1619
AMR,Chile,2020,36,All,53,1494487,118,1702
AMR,Chile,2020,41,All,42,1494487,94,1752
AMR,Chile,2018,37,All,170,0,130,2660
AMR,Chile,2018,42,All,91,0,99,2660
AMR,Chile,2018,47,All,62,0,68,2576
AMR,Chile,2019,5,All,10,0,49,3026
AMR,Chile,2019,10,All,21,0,37,3033
AMR,Chile,2019,15,All,79,0,78,3256
AMR,Chile,2019,20,All,266,0,175,3199
AMR,Chile,2019,25,All,641,0,295,3256
AMR,Chile,2019,30,All,191,0,229,3214
AMR,Chile,2019,35,All,206,0,161,3135
AMR,Chile,2019,40,All,129,0,83,2619
AMR,Chile,2020,4,All,16,1494487,31,2967
AMR,Chile,2020,9,All,42,1494487,51,2868
AMR,Chile,2020,14,All,62,1494487,121,1410
AMR,Chile,2020,19,All,172,1494487,190,1638
AMR,Chile,2020,24,All,48,1494487,276,1418
AMR,Chile,2020,29,All,30,1494487,124,1507
AMR,Chile,2020,34,All,56,1494487,114,1689
AMR,Chile,2020,39,All,89,1494487,109,1849
AMR,Chile,2020,44,All,46,1494487,91,1806
AMR,Chile,2020,49,All,66,1494487,129,1753
AMR,Chile,2015,18,All,82,1568529,58,2065
AMR,Chile,2015,23,All,112,1568529,110,2213
AMR,Chile,2015,28,All,162,1568529,178,2371
AMR,Chile,2015,33,All,260,1568529,178,2404
AMR,Chile,2019,4,All,24,0,36,3139
AMR,Chile,2019,9,All,28,0,29,3006
AMR,Chile,2019,14,All,58,0,71,3060
AMR,Chile,2019,19,All,157,0,129,3107
AMR,Chile,2019,24,All,614,0,260,3200
AMR,Chile,2019,29,All,225,0,241,2814
AMR,Chile,2019,34,All,201,0,190,3162
AMR,Chile,2019,39,All,144,0,112,3277
AMR,Chile,2019,44,All,50,0,56,2068
AMR,Chile,2019,49,All,28,0,28,1854
AMR,Chile,2019,51,All,30,0,34,1890
AMR,Chile,2015,38,All,391,1568529,168,2049
AMR,Chile,2015,43,All,240,1568529,93,2328
AMR,Chile,2015,48,All,136,1568529,72,2299
AMR,Chile,2021,4,All,15,1494487,255,2092
AMR,Chile,2021,9,All,10,1494487,241,2309
AMR,Chile,2021,14,All,23,1494487,317,2236
AMR,Chile,2021,19,All,32,1494487,259,2370
AMR,Chile,2021,24,All,27,1494487,227,2138
AMR,Chile,2018,8,All,31,0,25,2549
AMR,Chile,2018,13,All,135,0,49,2341
AMR,Chile,2018,18,All,109,0,93,2406
AMR,Chile,2018,23,All,204,0,181,2298
AMR,Chile,2018,28,All,286,0,236,2806
AMR,Chile,2018,33,All,240,0,166,2629
AMR,Chile,2018,38,All,86,0,119,2087
AMR,Chile,2018,43,All,87,0,75,2860
AMR,Chile,2018,48,All,40,0,56,2099
AMR,Chile,2020,5,All,21,1494487,32,2977
AMR,Chile,2020,10,All,43,1494487,72,2988
AMR,Chile,2020,15,All,51,1494487,103,1416
AMR,Chile,2020,20,All,186,1494487,281,1571
AMR,Chile,2020,25,All,50,1494487,232,1376
AMR,Chile,2020,30,All,48,1494487,129,1576
AMR,Chile,2020,35,All,52,1494487,104,1666
AMR,Chile,2020,40,All,73,1494487,99,1758
AMR,Chile,2020,45,All,48,1494487,96,1887
AMR,Chile,2020,50,All,74,1494487,115,1672
AMR,Chile,2022,3,All,48,1567810,182,2914
AMR,Chile,2022,8,All,81,1567810,181,2882
AMR,Chile,2022,13,All,114,1567810,121,3098
AMR,Chile,2022,18,All,234,1567810,222,3413
AMR,Chile,2022,23,All,511,1567810,256,3419
AMR,Chile,2022,28,All,368,1567810,201,3153
AMR,Chile,2018,44,All,76,0,74,2225
AMR,Chile,2018,49,All,53,0,62,2142
AMR,Chile,2019,23,All,515,0,257,3226
AMR,Chile,2019,28,All,288,0,267,3181
AMR,Chile,2019,33,All,195,0,193,3055
AMR,Chile,2019,38,All,122,0,144,2189
AMR,Chile,2019,43,All,77,0,77,2243
AMR,Chile,2019,48,All,31,0,42,1860
AMR,Chile,2020,1,All,18,1494487,31,2638
AMR,Chile,2020,6,All,22,1494487,37,2790
AMR,Chile,2020,11,All,48,1494487,110,3042
AMR,Chile,2020,16,All,65,1494487,107,1517
AMR,Chile,2020,21,All,78,1494487,314,1439
AMR,Chile,2020,26,All,51,1494487,204,1347
AMR,Chile,2021,11,All,22,1494487,294,2268
AMR,Chile,2021,16,All,21,1494487,271,2180
AMR,Chile,2021,21,All,29,1494487,287,2352
AMR,Chile,2021,26,All,38,1494487,158,2056
AMR,Chile,2021,31,All,39,1494487,96,2281
AMR,Chile,2021,36,All,29,1494487,86,2737
AMR,Chile,2021,41,All,40,1494487,109,2779
AMR,Chile,2021,46,All,39,1494487,169,2951
AMR,Chile,2021,51,All,31,1494487,123,2288
AMR,Chile,2022,4,All,84,1567810,210,2901
AMR,Chile,2022,9,All,121,1567810,140,3019
AMR,Chile,2022,14,All,193,1567810,103,3221
AMR,Chile,2018,40,All,90,0,103,2848
AMR,Chile,2018,45,All,75,0,80,2594
AMR,Chile,2018,50,All,27,0,42,1790
AMR,Chile,2019,3,All,26,0,38,3040
AMR,Chile,2019,8,All,19,0,32,2885
AMR,Chile,2019,13,All,74,0,72,3160
AMR,Chile,2019,18,All,97,0,109,2945
AMR,Chile,2020,2,All,21,1494487,30,3078
AMR,Chile,2020,7,All,14,1494487,33,2772
AMR,Chile,2020,12,All,75,1494487,193,1811
AMR,Chile,2020,17,All,67,1494487,117,1640
AMR,Chile,2020,22,All,46,1494487,297,1583
AMR,Chile,2020,27,All,53,1494487,176,1336
AMR,Chile,2020,32,All,43,1494487,133,1646
AMR,Chile,2020,37,All,96,1494487,97,1773
AMR,Chile,2020,42,All,57,1494487,83,1681
AMR,Chile,2020,47,All,53,1494487,107,1831
AMR,Chile,2020,52,All,74,1494487,140,1469
AMR,Chile,2021,1,All,20,1494487,273,2355
AMR,Chile,2021,6,All,27,1494487,211,2241
AMR,Chile,2022,5,All,49,1567810,234,2807
AMR,Chile,2022,10,All,127,1567810,122,3020
AMR,Chile,2022,15,All,170,1567810,117,3017
AMR,Chile,2022,20,All,431,1567810,239,3206
AMR,Chile,2022,25,All,511,1567810,266,2919
AMR,Chile,2022,30,All,373,1567810,165,3232
AMR,Chile,2022,35,All,370,1567810,198,3268
AMR,Chile,2022,40,All,345,1567810,153,3179
AMR,Chile,2022,45,All,866,1567810,183,3209
AMR,Chile,2015,53,All,51,1568529,17,1722
AMR,Chile,2016,4,All,26,0,28,2264
AMR,Chile,2016,9,All,37,0,37,2409
AMR,Chile,2016,14,All,70,0,75,2326
AMR,Chile,2016,19,All,148,0,98,2400
AMR,Chile,2022,50,All,400,1567810,181,3281
AMR,Chile,2016,24,All,220,0,148,2440
AMR,Chile,2016,29,All,359,0,225,2397
AMR,Chile,2016,34,All,368,0,138,2370
AMR,Chile,2016,39,All,179,0,107,2387
AMR,Chile,2016,44,All,55,0,69,1911
AMR,Chile,2016,49,All,48,0,58,2145
AMR,Chile,2023,3,All,124,1451470,107,3318
AMR,Chile,2020,46,All,43,1494487,115,1918
AMR,Chile,2020,51,All,86,1494487,113,1725
AMR,Chile,2021,5,All,15,1494487,238,2171
AMR,Chile,2021,10,All,19,1494487,282,2375
AMR,Chile,2021,15,All,15,1494487,281,2192
AMR,Chile,2021,20,All,30,1494487,278,2231
AMR,Chile,2021,25,All,37,1494487,198,2034
AMR,Chile,2021,30,All,45,1494487,104,2411
AMR,Chile,2021,35,All,35,1494487,81,2820
AMR,Chile,2021,40,All,47,1494487,97,2868
AMR,Chile,2021,45,All,58,1494487,156,2882
AMR,Chile,2021,50,All,42,1494487,141,2874
AMR,Chile,2022,19,All,464,1567810,213,3227
AMR,Chile,2022,24,All,435,1567810,257,3316
AMR,Chile,2022,29,All,333,1567810,159,3121
AMR,Chile,2022,34,All,441,1567810,180,3326
AMR,Chile,2022,39,All,310,1567810,154,3249
AMR,Chile,2022,44,All,716,1567810,194,2877
AMR,Chile,2022,49,All,434,1567810,189,3029
AMR,Chile,2023,2,All,156,1451470,137,3346
AMR,Chile,2023,7,All,90,1451470,115,3244
AMR,Chile,2023,12,All,274,1451470,186,3533
AMR,Chile,2022,33,All,443,1567810,175,3131
AMR,Chile,2022,38,All,312,1567810,139,3104
AMR,Chile,2022,43,All,730,1567810,197,3166
AMR,Chile,2022,48,All,664,1567810,197,3252
AMR,Chile,2021,29,All,26,1494487,117,2187
AMR,Chile,2021,34,All,28,1494487,104,2429
AMR,Chile,2021,39,All,48,1494487,91,2844
AMR,Chile,2021,44,All,55,1494487,143,2729
AMR,Chile,2021,49,All,59,1494487,156,2645
AMR,Chile,2023,1,All,179,1451470,141,3225
AMR,Chile,2023,6,All,101,1451470,95,3138
AMR,Chile,2023,11,All,249,1451470,215,3547
AMR,Chile,2021,3,All,18,1494487,257,2148
AMR,Chile,2021,8,All,20,1494487,228,2206
AMR,Chile,2021,13,All,13,1494487,336,2058
AMR,Chile,2021,18,All,28,1494487,226,2272
AMR,Chile,2021,23,All,24,1494487,256,2264
AMR,Chile,2021,28,All,37,1494487,97,2116
AMR,Chile,2021,33,All,25,1494487,75,2279
AMR,Chile,2022,2,All,66,1567810,177,3084
AMR,Chile,2022,7,All,72,1567810,219,2761
AMR,Chile,2022,12,All,130,1567810,118,3074
AMR,Chile,2022,17,All,157,1567810,174,3239
AMR,Chile,2022,22,All,432,1567810,266,3262
AMR,Chile,2022,27,All,401,1567810,209,3204
AMR,Chile,2022,32,All,482,1567810,209,3185
AMR,Chile,2022,37,All,295,1567810,129,2929
AMR,Chile,2022,42,All,532,1567810,166,3458
AMR,Chile,2022,47,All,661,1567810,165,3362
AMR,Chile,2022,52,All,217,1567810,129,2339
AMR,Chile,2018,1,All,22,0,44,2623
AMR,Chile,2018,6,All,13,0,25,2572
AMR,Chile,2018,11,All,114,0,62,2726
AMR,Chile,2018,16,All,111,0,75,2694
AMR,Chile,2018,21,All,133,0,136,2304
AMR,Chile,2018,26,All,323,0,197,2395
AMR,Chile,2018,31,All,250,0,134,2683
AMR,Chile,2021,2,All,9,1494487,293,2064
AMR,Chile,2021,7,All,13,1494487,201,2112
AMR,Chile,2021,12,All,14,1494487,285,2259
AMR,Chile,2021,17,All,21,1494487,232,2287
AMR,Chile,2021,22,All,25,1494487,258,2270
AMR,Chile,2021,27,All,28,1494487,136,2238
AMR,Chile,2021,32,All,27,1494487,71,2363
AMR,Chile,2021,37,All,35,1494487,93,2454
AMR,Chile,2021,42,All,40,1494487,102,2972
AMR,Chile,2021,47,All,48,1494487,150,2838
AMR,Chile,2021,52,All,43,1494487,102,1993
AMR,Chile,2022,46,All,791,1567810,190,3147
AMR,Chile,2022,51,All,327,1567810,163,3115
AMR,Chile,2023,4,All,105,1451470,94,3346
AMR,Chile,2018,36,All,192,0,120,2826
AMR,Chile,2018,41,All,95,0,100,2799
AMR,Chile,2018,46,All,78,0,55,2495
AMR,Chile,2023,16,All,425,1451470,221,3613
AMR,Chile,2023,21,All,949,1451470,434,3567
AMR,Chile,2023,26,All,409,1451470,283,3585
AMR,Chile,2023,31,All,355,1451470,222,3867
AMR,Chile,2023,36,All,439,1451470,250,3956
AMR,Chile,2023,9,All,116,1451470,110,3085
AMR,Chile,2023,14,All,319,1451470,182,3221
AMR,Chile,2023,19,All,694,1451470,370,3641
AMR,Chile,2023,24,All,763,1451470,421,3659
AMR,Chile,2023,29,All,291,1451470,214,3833
AMR,Chile,2023,34,All,425,1451470,209,3971
AMR,Paraguay,2015,32,All,987,10026,147,2576
AMR,Paraguay,2015,37,All,697,8769,136,2510
AMR,Paraguay,2015,42,All,519,8772,87,2607
AMR,Paraguay,2015,47,All,581,8795,81,2496
AMR,Paraguay,2015,52,All,234,6873,16,1975
AMR,Paraguay,2016,23,All,2211,8571,280,2356
AMR,Paraguay,2016,28,All,2082,10669,265,2426
AMR,Paraguay,2016,33,All,1322,9128,191,2215
AMR,Paraguay,2016,38,All,1250,9395,173,2539
AMR,Chile,2023,8,All,106,1451470,124,3306
AMR,Chile,2023,13,All,288,1451470,183,3314
AMR,Chile,2023,18,All,570,1451470,350,3412
AMR,Chile,2023,23,All,760,1451470,470,3632
AMR,Chile,2023,28,All,286,1451470,208,3820
AMR,Chile,2023,33,All,431,1451470,221,3661
AMR,Chile,2023,38,All,350,1451470,182,3248
AMR,Paraguay,2017,5,All,923,8246,73,2354
AMR,Paraguay,2017,10,All,932,9113,85,2742
AMR,Paraguay,2015,3,All,381,8009,90,2389
AMR,Paraguay,2015,8,All,534,8748,71,2354
AMR,Paraguay,2015,13,All,523,9556,161,2418
AMR,Paraguay,2015,18,All,717,9384,122,2240
AMR,Paraguay,2015,23,All,564,10597,139,2734
AMR,Paraguay,2015,28,All,1030,8573,202,2219
AMR,Paraguay,2015,33,All,799,9260,161,2435
AMR,Paraguay,2015,38,All,717,10157,258,2456
AMR,Paraguay,2015,43,All,524,8628,96,2453
AMR,Paraguay,2015,48,All,654,9297,79,2568
AMR,Paraguay,2016,4,All,897,11479,68,2552
AMR,Paraguay,2016,9,All,942,11430,39,2559
AMR,Paraguay,2016,14,All,947,10513,106,2618
AMR,Paraguay,2016,19,All,1597,9909,175,2138
AMR,Paraguay,2016,24,All,3236,10053,307,2390
AMR,Paraguay,2016,29,All,1237,7686,263,2302
AMR,Paraguay,2016,34,All,1359,8902,202,2415
AMR,Paraguay,2016,39,All,1019,9034,129,2479
AMR,Paraguay,2016,44,All,961,8045,113,2451
AMR,Paraguay,2016,49,All,773,8152,79,2276
AMR,Chile,2023,17,All,432,1451470,236,3610
AMR,Chile,2023,22,All,959,1451470,457,3660
AMR,Chile,2023,27,All,359,1451470,217,3896
AMR,Paraguay,2015,5,All,317,8327,93,2489
AMR,Paraguay,2015,10,All,385,8100,114,2415
AMR,Paraguay,2015,15,All,490,9130,140,2570
AMR,Paraguay,2015,20,All,707,7715,102,2048
AMR,Paraguay,2015,25,All,804,9363,180,2392
AMR,Paraguay,2015,30,All,1057,7888,168,2470
AMR,Paraguay,2015,35,All,763,9642,154,2512
AMR,Paraguay,2015,40,All,642,8618,230,3956
AMR,Paraguay,2015,45,All,681,9042,69,2416
AMR,Paraguay,2015,50,All,579,9593,67,2195
AMR,Paraguay,2016,1,All,1027,10127,48,2413
AMR,Paraguay,2016,6,All,726,11638,50,2731
AMR,Paraguay,2016,11,All,1192,11833,69,2828
AMR,Paraguay,2016,16,All,1153,10546,106,2753
AMR,Paraguay,2016,21,All,2094,9825,212,2194
AMR,Paraguay,2016,26,All,1706,8735,353,2112
AMR,Paraguay,2016,31,All,1572,9932,240,2456
AMR,Paraguay,2016,36,All,1037,7346,182,2467
AMR,Paraguay,2016,41,All,1276,9269,124,2490
AMR,Paraguay,2016,46,All,709,7908,120,2546
AMR,Paraguay,2016,51,All,623,8024,50,2345
AMR,Paraguay,2017,4,All,906,9219,59,2377
AMR,Chile,2019,45,All,35,0,48,2604
AMR,Chile,2019,50,All,21,0,32,1978
AMR,Paraguay,2015,6,All,327,7160,82,2423
AMR,Paraguay,2015,11,All,443,8662,166,2745
AMR,Paraguay,2015,16,All,432,9280,155,2612
AMR,Paraguay,2015,21,All,717,8357,109,2509
AMR,Paraguay,2015,26,All,1018,10728,223,2584
AMR,Paraguay,2015,31,All,1091,9699,160,2419
AMR,Paraguay,2015,36,All,778,9986,152,2565
AMR,Paraguay,2015,41,All,1068,18092,240,4738
AMR,Paraguay,2015,46,All,573,8777,95,2426
AMR,Paraguay,2015,51,All,388,10023,48,2154
AMR,Paraguay,2016,2,All,1057,10084,61,2542
AMR,Paraguay,2016,7,All,679,10553,51,2623
AMR,Paraguay,2016,12,All,907,6863,64,2103
AMR,Paraguay,2016,17,All,1148,9985,118,2350
AMR,Paraguay,2016,22,All,1956,8454,265,2298
AMR,Paraguay,2016,27,All,1858,8420,340,2314
AMR,Paraguay,2016,32,All,1420,9018,207,2395
AMR,Paraguay,2016,37,All,1318,9719,156,2587
AMR,Paraguay,2016,42,All,802,9432,130,2639
AMR,Paraguay,2016,47,All,976,9121,113,2389
AMR,Paraguay,2016,52,All,538,7722,45,2295
AMR,Paraguay,2017,36,All,1132,10356,112,2490
AMR,Paraguay,2017,41,All,1021,8845,116,2324
AMR,Paraguay,2017,46,All,1203,9776,128,2474
AMR,Chile,2020,3,All,17,1494487,32,3008
AMR,Chile,2020,8,All,26,1494487,39,2818
AMR,Chile,2023,32,All,452,1451470,230,3861
AMR,Chile,2023,37,All,348,1451470,230,3836
AMR,Paraguay,2015,4,All,313,7899,96,2344
AMR,Paraguay,2015,9,All,367,7559,98,2381
AMR,Paraguay,2015,14,All,384,6841,131,2057
AMR,Paraguay,2015,19,All,730,9608,107,2596
AMR,Paraguay,2015,24,All,752,11255,173,2499
AMR,Paraguay,2015,29,All,1139,8715,217,2477
AMR,Paraguay,2015,34,All,891,8898,124,2420
AMR,Paraguay,2015,39,All,669,9074,216,2513
AMR,Paraguay,2015,44,All,649,9731,80,2287
AMR,Paraguay,2015,49,All,506,7778,73,2406
AMR,Paraguay,2016,5,All,849,11127,52,2385
AMR,Paraguay,2016,10,All,944,10491,69,2884
AMR,Paraguay,2016,15,All,1003,10422,91,2731
AMR,Paraguay,2016,20,All,1737,9331,199,2250
AMR,Paraguay,2016,25,All,2497,9791,330,2423
AMR,Paraguay,2016,30,All,1276,8238,251,2413
AMR,Paraguay,2016,35,All,1077,8286,158,2293
AMR,Paraguay,2016,40,All,1197,8111,131,2267
AMR,Paraguay,2016,45,All,842,7859,101,2927
AMR,Paraguay,2017,9,All,844,8188,60,2532
AMR,Paraguay,2017,14,All,1557,10610,131,2609
AMR,Paraguay,2017,19,All,1714,9327,203,2621
AMR,Paraguay,2017,24,All,2287,10284,296,2456
AMR,Paraguay,2017,29,All,1279,8158,171,2428
AMR,Paraguay,2017,34,All,1278,9437,102,2490
AMR,Paraguay,2017,39,All,1111,10264,95,2323
AMR,Paraguay,2017,44,All,1050,8856,119,2149
AMR,Paraguay,2017,49,All,902,8797,83,2104
AMR,Chile,2020,13,All,71,1494487,148,1761
AMR,Chile,2020,18,All,83,1494487,142,1600
AMR,Chile,2020,23,All,47,1494487,294,1576
AMR,Chile,2020,28,All,47,1494487,126,1483
AMR,Chile,2020,33,All,42,1494487,97,1614
AMR,Chile,2020,38,All,51,1494487,83,1578
AMR,Paraguay,2017,15,All,921,5551,139,1919
AMR,Paraguay,2017,20,All,1998,9910,238,2212
AMR,Paraguay,2017,25,All,2172,9860,295,2723
AMR,Paraguay,2017,30,All,1320,9863,182,2550
AMR,Paraguay,2017,35,All,1368,10077,124,2435
AMR,Paraguay,2017,40,All,1235,8692,135,2210
AMR,Paraguay,2017,45,All,1126,9541,122,2461
AMR,Paraguay,2017,50,All,919,9183,75,2429
AMR,Chile,2020,43,All,48,1494487,88,1811
AMR,Chile,2020,48,All,66,1494487,100,1810
AMR,Chile,2020,53,All,117,1494487,80,894
AMR,Chile,2021,38,All,44,1494487,87,2830
AMR,Paraguay,2016,50,All,780,9027,56,2474
AMR,Paraguay,2017,3,All,930,9480,62,2338
AMR,Paraguay,2017,8,All,724,8117,56,2365
AMR,Paraguay,2017,13,All,1366,10040,129,2595
AMR,Paraguay,2017,18,All,1816,8529,211,2368
AMR,Paraguay,2017,23,All,1915,10115,312,2578
AMR,Paraguay,2017,28,All,1580,10335,246,2500
AMR,Paraguay,2017,33,All,1186,8475,144,2324
AMR,Paraguay,2017,38,All,1240,9921,131,2478
AMR,Paraguay,2017,43,All,1137,9169,98,2369
AMR,Paraguay,2017,48,All,959,9240,98,2553
AMR,Paraguay,2018,17,All,930,8969,94,2515
AMR,Paraguay,2018,22,All,1371,9722,189,2561
AMR,Paraguay,2018,27,All,1467,9598,257,2537
AMR,Paraguay,2018,32,All,2069,9972,249,2498
AMR,Paraguay,2018,37,All,1401,9217,206,2482
AMR,Chile,2021,43,All,65,1494487,135,2840
AMR,Chile,2021,48,All,47,1494487,166,2769
AMR,Chile,2022,1,All,68,1567810,131,3199
AMR,Chile,2022,6,All,69,1567810,209,2764
AMR,Chile,2022,11,All,190,1567810,140,3113
AMR,Chile,2022,16,All,159,1567810,143,3263
AMR,Chile,2022,21,All,521,1567810,231,3079
AMR,Chile,2022,26,All,446,1567810,239,3042
AMR,Chile,2022,31,All,463,1567810,171,3134
AMR,Chile,2022,36,All,364,1567810,186,3262
AMR,Chile,2022,41,All,404,1567810,165,3105
AMR,Chile,2023,5,All,101,1451470,108,3160
AMR,Paraguay,2018,3,All,416,8112,71,2270
AMR,Paraguay,2018,8,All,670,9748,48,2394
AMR,Paraguay,2018,13,All,698,6251,76,1938
AMR,Paraguay,2018,18,All,1004,8971,126,2459
AMR,Paraguay,2018,23,All,1414,7992,211,2354
AMR,Paraguay,2018,28,All,1632,9481,229,2448
AMR,Paraguay,2018,33,All,2438,9263,282,2267
AMR,Paraguay,2018,38,All,1431,9140,190,2579
AMR,Paraguay,2018,43,All,1199,9705,128,2429
AMR,Paraguay,2018,48,All,956,9333,0,0
AMR,Paraguay,2018,1,All,489,6569,83,2090
AMR,Paraguay,2018,6,All,489,7766,64,2404
AMR,Paraguay,2018,11,All,814,10126,85,2628
AMR,Paraguay,2018,16,All,1041,10081,104,2490
AMR,Paraguay,2018,21,All,1182,9103,164,2393
AMR,Paraguay,2018,26,All,1358,8577,253,2468
AMR,Paraguay,2018,31,All,1472,8909,198,2427
AMR,Paraguay,2018,36,All,1618,8732,208,2503
AMR,Paraguay,2018,41,All,1127,8785,133,2461
AMR,Paraguay,2018,46,All,1170,9391,0,0
AMR,Paraguay,2018,51,All,668,8479,0,0
AMR,Paraguay,2019,25,All,1768,10280,285,2655
AMR,Paraguay,2019,30,All,999,9568,198,2587
AMR,Paraguay,2019,35,All,1474,9971,242,2725
AMR,Paraguay,2019,40,All,970,11246,197,2703
AMR,Paraguay,2020,3,All,476,12520,57,2786
AMR,Paraguay,2016,43,All,921,8406,99,2359
AMR,Paraguay,2016,48,All,747,7237,99,2269
AMR,Paraguay,2017,1,All,562,8583,64,2344
AMR,Paraguay,2017,6,All,847,7918,62,2329
AMR,Paraguay,2017,11,All,1507,10220,104,2423
AMR,Paraguay,2017,16,All,1406,10021,158,2581
AMR,Paraguay,2017,21,All,2332,10708,245,2639
AMR,Paraguay,2017,26,All,2022,11192,293,2845
AMR,Paraguay,2017,31,All,1345,9324,142,2434
AMR,Paraguay,2018,5,All,612,7510,38,2414
AMR,Paraguay,2018,10,All,777,10454,74,2503
AMR,Paraguay,2018,15,All,1041,9803,104,2378
AMR,Paraguay,2018,20,All,938,8184,145,2085
AMR,Paraguay,2018,25,All,1432,8964,267,2407
AMR,Paraguay,2018,30,All,1349,8420,247,2424
AMR,Paraguay,2018,35,All,1873,9332,238,2474
AMR,Paraguay,2018,40,All,1148,9336,136,2375
AMR,Paraguay,2018,45,All,1078,9928,98,2678
AMR,Paraguay,2018,50,All,591,7195,0,0
AMR,Paraguay,2020,2,All,451,9630,80,2735
AMR,Paraguay,2020,7,All,561,16793,51,2941
AMR,Paraguay,2020,12,All,373,4382,128,1455
AMR,Paraguay,2020,17,All,170,2970,120,1548
AMR,Chile,2023,10,All,165,1451470,181,3244
