AFR,Cameroon,2023,7,4,1043,0,0
AFR,Cameroon,2023,8,2,986,3,0
AFR,Cameroon,2023,9,8,1199,2,0
AFR,Cameroon,2023,10,2,1015,5,0
AFR,Cameroon,2023,11,4,1196,2,0
AFR,Cameroon,2023,12,3,451,0,0
AFR,Cameroon,2023,13,15,656,4,0
AFR,Cameroon,2023,14,9,1182,2,0
AFR,Cameroon,2023,15,9,1308,3,0
AFR,Cameroon,2023,16,5,1027,0,0
AFR,Cameroon,2023,17,4,1280,2,0
AFR,Cameroon,2023,18,8,1512,0,0
AFR,Cameroon,2023,19,22,1460,4,0
AFR,Cameroon,2023,20,13,1349,0,0
AFR,Cameroon,2023,21,11,1248,4,0
AFR,Cameroon,2023,22,14,1461,6,0
AFR,Cameroon,2023,23,19,1382,2,0
AFR,Cameroon,2023,24,11,1220,1,0
AFR,Cameroon,2023,25,12,1235,2,0
AFR,Cameroon,2023,26,10,1552,6,0
AFR,Cameroon,2023,27,12,1200,7,0
AFR,Cameroon,2023,28,9,1193,2,0
AFR,Cameroon,2023,29,17,1410,9,0
AFR,Cameroon,2023,30,35,1924,32,0
AFR,Cameroon,2023,31,23,999,7,0
AFR,Cameroon,2023,32,60,2265,17,0
AFR,Cameroon,2023,33,38,1651,23,0
AFR,Cameroon,2023,34,57,2282,51,0
AFR,Cameroon,2023,35,53,2558,22,0
AFR,Cameroon,2023,36,55,2141,12,0
AFR,Cameroon,2023,37,79,2366,10,0
AFR,Cameroon,2023,38,39,2263,19,0
AFR,Central African Republic,2018,1,210,2098,29,521
AFR,Central African Republic,2018,2,186,1893,27,517
AFR,Central African Republic,2018,3,71,1969,16,497
AFR,Central African Republic,2018,4,58,1925,11,614
AFR,Central African Republic,2018,5,61,1934,13,552
AFR,Central African Republic,2018,6,57,1825,17,640
AFR,Central African Republic,2018,7,81,1727,10,576
AFR,Central African Republic,2018,8,62,1840,21,637
AFR,Central African Republic,2018,9,99,1859,22,621
AFR,Central African Republic,2018,10,74,1958,21,590
AFR,Central African Republic,2018,11,52,2025,23,561
AFR,Central African Republic,2018,12,112,2042,23,688
AFR,Central African Republic,2018,13,106,2071,27,640
AFR,Central African Republic,2018,14,51,459,10,53
AFR,Central African Republic,2018,15,39,129,2,7
AFR,Central African Republic,2018,16,24,145,0,2
AFR,Central African Republic,2018,17,45,1479,4,12
AFR,Central African Republic,2018,18,22,1281,14,510
AFR,Central African Republic,2018,19,28,1396,19,535
AFR,Central African Republic,2018,20,54,1527,17,533
AFR,Central African Republic,2018,21,42,1530,8,628
AFR,Central African Republic,2018,22,7,1344,9,598
AFR,Central African Republic,2018,23,34,1322,2,509
AFR,Central African Republic,2018,24,31,1363,1,505
AFR,Central African Republic,2018,25,30,1286,8,535
AFR,Central African Republic,2018,26,32,1362,9,580
AFR,Central African Republic,2018,27,19,1435,2,537
AFR,Central African Republic,2018,28,33,1371,8,542
AFR,Central African Republic,2018,29,29,1365,10,511
AFR,Central African Republic,2018,30,48,1264,7,480
AFR,Central African Republic,2018,31,18,1010,5,403
AFR,Central African Republic,2018,32,42,154,5,17
AFR,Central African Republic,2018,33,37,1250,7,686
AFR,Central African Republic,2018,34,41,951,6,381
AFR,Central African Republic,2018,35,28,163,1,13
AFR,Central African Republic,2018,36,20,87,3,15
AFR,Central African Republic,2018,37,37,118,2,8
AFR,Central African Republic,2018,39,56,855,10,403
AFR,Central African Republic,2018,40,13,61,1,7
AFR,Central African Republic,2018,41,36,880,11,378
AFR,Central African Republic,2019,1,49,1277,14,71
AFR,Central African Republic,2019,2,58,1579,18,80
AFR,Central African Republic,2019,3,59,1522,14,143
AFR,Central African Republic,2019,4,55,1471,14,110
AFR,Central African Republic,2019,5,47,1480,15,107
AFR,Central African Republic,2019,6,60,1391,28,97
AFR,Central African Republic,2019,7,55,1300,23,102
AFR,Central African Republic,2019,8,85,1646,15,134
AFR,Central African Republic,2019,9,40,1387,15,138
AFR,Central African Republic,2019,10,50,1242,19,105
AFR,Central African Republic,2019,11,20,732,2,39
AFR,Central African Republic,2019,12,33,806,11,50
AFR,Central African Republic,2019,13,37,789,8,51
AFR,Central African Republic,2019,14,0,0,5,25
AFR,Central African Republic,2019,15,18,844,12,48
AFR,Central African Republic,2019,16,22,863,6,55
AFR,Central African Republic,2019,17,83,1730,19,154
AFR,Central African Republic,2019,18,43,1502,10,158
AFR,Central African Republic,2019,19,58,1601,11,140
